"ID","Meal.Plan.Description","Term.Session.Description","Entry.Status.Description","Room.Location.Description"
755918462,"Gold","Spring 2022","In Room","Helser Hall"
775468953,"Gold","Spring 2022","In Room","Eaton Hall"
875688183,"Cardinal","Spring 2022","In Room","Elm Hall"
825678285,"Bronze","Spring 2022","In Room","Frederiksen Court"
855088264,"Gold","Spring 2022","In Room","Maple Hall"
885708255,"Cardinal","Spring 2022","In Room","Willow Hall"
865848363,"Cardinal","Spring 2022","In Room","Larch Hall"
835998515,"Cardinal","Spring 2022","In Room","Oak Hall"
885078574,"Gold","Spring 2022","In Room","Larch Hall"
885048591,"Cardinal","Spring 2022","In Room","Eaton Hall"
855038698,"Gold","Spring 2022","In Room","Friley Hall"
885128635,"Gold","Spring 2022","In Room","Friley Hall"
885308804,"Gold","Spring 2022","In Room","Oak Hall"
955438088,"Cardinal","Spring 2022","In Room","Willow Hall"
925748308,"Gold","Spring 2022","In Room","Geoffroy Hall"
925798398,"Cardinal","Spring 2022","In Room","Welch Hall"
965848469,"Gold","Spring 2022","In Room","Geoffroy Hall"
935138690,"Cyclone","Spring Only 2022","Reserved","Geoffroy Hall"
995198674,"Cardinal","Spring 2022","In Room","Elm Hall"
925118745,"Cardinal","Spring 2022","In Room","Friley Hall"
905278827,"Gold","Spring 2022","Application","Off Campus"
905348973,"Cardinal","Spring 2022","In Room","Elm Hall"
935378935,"Cardinal","Spring 2022","In Room","Oak Hall"
975398919,"Gold","Spring 2022","History","Off Campus"
25799367,"Cardinal","Spring 2022","In Room","Martin Hall"
75219750,"Silver","Spring 2022","In Room","Frederiksen Court"
35259889,"Cyclone","Spring 2022","In Room","Geoffroy Hall"
145449009,"Gold","Spring 2022","In Room","Friley Hall"
175059554,"Cardinal","Spring 2022","In Room","Larch Hall"
175139674,"Gold","Spring 2022","In Room","Willow Hall"
155209781,"Cardinal","Spring 2022","In Room","Maple Hall"
175469932,"Gold","Spring 2022","In Room","Geoffroy Hall"
215579136,"Gold","Spring 2022","In Room","Geoffroy Hall"
245529177,"Gold","Spring 2022","In Room","Buchanan Hall"
275989423,"Gold","Spring 2022","In Room","Welch Hall"
205099665,"Cardinal","Spring 2022","In Room","Helser Hall"
235099628,"Gold","Spring 2022","In Room","Friley Hall"
295289794,"Cyclone","Spring 2022","In Room","Frederiksen Court"
325479055,"25 Flex Block","Spring 2022","History","Off Campus"
325539107,"Cardinal","Spring 2022","In Room","Martin Hall"
335559189,"Cardinal","Spring Only 2022","In Room","Geoffroy Hall"
385099560,"Cardinal","Spring 2022","In Room","Lyon Hall"
345239806,"Gold","Spring 2022","In Room","Friley Hall"
385499960,"Gold","Spring 2022","In Room","Birch Hall"
455499006,"Gold","Spring 2022","In Room","Maple Hall"
485579013,"Gold","Spring 2022","In Room","Eaton Hall"
415029687,"85 Flex Block","Spring 2022","In Room","Frederiksen Court"
455189661,"Cardinal","Spring Only 2022","Reserved","Eaton Hall"
485199660,"Cardinal","Spring 2022","In Room","Geoffroy Hall"
415229833,"Cardinal","Spring 2022","In Room","Martin Hall"
435239826,"Cardinal","Spring 2022","In Room","Helser Hall"
485389803,"Cardinal","Spring 2022","In Room","Eaton Hall"
495319831,"Gold","Spring 2022","In Room","Welch Hall"
515489025,"Cardinal","Spring 2022","In Room","Friley Hall"
555599108,"Cardinal","Spring 2022","In Room","Lyon Hall"
575819195,"Cardinal","Spring 2022","In Room","Frederiksen Court"
585619120,"Gold","Spring 2022","In Room","Welch Hall"
525949554,"Bronze","Spring 2022","Application","Off Campus"
545939567,"Cardinal","Spring 2022","In Room","Roberts Hall"
565099627,"Cyclone","Spring 2022","In Room","Larch Hall"
595159662,"Silver","Spring 2022","In Room","Friley Hall"
575129719,"Gold","Spring 2022","In Room","Helser Hall"
595249775,"Gold","Spring 2022","Application","Off Campus"
505249832,"Gold","Spring 2022","In Room","Geoffroy Hall"
635589107,"Cardinal","Spring 2022","In Room","Eaton Hall"
655659247,"Cardinal","Spring 2022","In Room","Helser Hall"
615789364,"Bronze","Spring 2022","In Room","Frederiksen Court"
655069576,"Silver","Spring 2022","In Room","Helser Hall"
665029628,"Silver","Spring 2022","In Room","Frederiksen Court"
655269730,"Cardinal","Spring 2022","In Room","Helser Hall"
625219877,"Cardinal","Spring 2022","In Room","Willow Hall"
755479098,"Cardinal","Spring 2022","In Room","Maple Hall"
785739230,"Cardinal","Spring 2022","In Room","Welch Hall"
715719366,"Silver","Spring 2022","In Room","Frederiksen Court"
795009565,"Cardinal","Spring 2022","In Room","Helser Hall"
765149758,"Cardinal","Spring 2022","In Room","Freeman Hall"
735289878,"Cardinal","Spring 2022","In Room","Geoffroy Hall"
715379996,"Cardinal","Spring 2022","In Room","Larch Hall"
865599020,"Gold","Spring 2022","In Room","Geoffroy Hall"
805589192,"Cardinal","Spring 2022","In Room","Geoffroy Hall"
835659238,"Cardinal","Spring 2022","In Room","Larch Hall"
895759261,"Gold","Spring 2022","In Room","Friley Hall"
895789291,"Cardinal","Spring 2022","In Room","Friley Hall"
865839448,"Cyclone","Spring 2022","In Room","Geoffroy Hall"
885979470,"CyFlex","Spring 2022","In Room","Eaton Hall"
895919484,"Cardinal","Spring 2022","In Room","Larch Hall"
895099523,"Cardinal","Spring 2022","In Room","Friley Hall"
875379855,"Cardinal","Spring 2022","In Room","Helser Hall"
915429096,"Cyclone","Spring 2022","In Room","Eaton Hall"
965069256,"Bronze","Spring 2022","In Room","Frederiksen Court"
915729314,"Bronze","Spring 2022","Application","Off Campus"
965949598,"Cardinal","Spring 2022","In Room","Buchanan Hall"
965099617,"Cardinal","Spring 2022","In Room","Welch Hall"
965149672,"Gold","Spring 2022","In Room","Oak Hall"
905259882,"Cardinal","Spring 2022","In Room","Maple Hall"
915259812,"Gold","Spring 2022","In Room","Buchanan Hall"
965229858,"Bronze","Spring 2022","In Room","Frederiksen Court"
975309969,"Cyclone","Spring 2022","In Room","Welch Hall"
46480038,"Gold","Spring 2022","In Room","Geoffroy Hall"
46460077,"Silver","Spring 2022","In Room","Frederiksen Court"
66530168,"Gold","Spring 2022","In Room","Friley Hall"
56700223,"Cardinal","Spring 2022","In Room","University Village"
6850474,"Bronze","Spring 2022","Application","Off Campus"
16080605,"Cardinal","Spring 2022","In Room","Eaton Hall"
26350903,"Bronze","Spring 2022","In Room","Friley Hall"
86390908,"Gold","Spring 2022","In Room","Maple Hall"
116460025,"Cardinal","Spring 2022","In Room","Helser Hall"
126540136,"Cardinal","Spring 2022","In Room","Friley Hall"
186590139,"Bronze","Spring 2022","History","Off Campus"
146760379,"Cyclone","Spring 2022","In Room","Geoffroy Hall"
116930539,"Cardinal","Spring 2022","In Room","Friley Hall"
196050500,"Gold","Spring 2022","In Room","Willow Hall"
166100631,"Cardinal","Spring 2022","In Room","Helser Hall"
146140729,"Cyclone","Spring 2022","In Room","Eaton Hall"
216440093,"Cardinal","Spring 2022","In Room","Martin Hall"
206580131,"Cardinal","Spring 2022","In Room","Welch Hall"
236290684,"Cyclone","Spring 2022","In Room","Willow Hall"
206140762,"Cardinal","Spring 2022","In Room","Larch Hall"
216190767,"25 Flex Block","Spring 2022","Application","Off Campus"
266350862,"Cardinal","Spring 2022","In Room","Geoffroy Hall"
226330945,"Gold","Spring 2022","In Room","Geoffroy Hall"
286380959,"Bronze","Spring 2022","In Room","University Village"
326510174,"Cardinal","Spring 2022","In Room","Maple Hall"
346540126,"Silver","Spring 2022","In Room","Frederiksen Court"
396720254,"Cardinal","Spring 2022","In Room","Martin Hall"
306710362,"Gold","Spring 2022","In Room","Friley Hall"
386830302,"Cardinal","Spring 2022","In Room","Welch Hall"
396860320,"Cardinal","Spring 2022","In Room","Helser Hall"
306150704,"Cardinal","Spring 2022","In Room","Maple Hall"
356260869,"Gold","Spring 2022","In Room","Larch Hall"
416580175,"Cardinal","Spring 2022","In Room","Willow Hall"
426650223,"Cardinal","Spring 2022","In Room","Geoffroy Hall"
456730280,"Bronze","Spring 2022","Application","Off Campus"
466620298,"Gold","Spring 2022","In Room","Friley Hall"
476760211,"Cardinal","Spring 2022","In Room","Geoffroy Hall"
416740335,"Gold","Spring 2022","In Room","Barton Hall"
466130747,"Silver","Spring 2022","In Room","Frederiksen Court"
486230783,"Cardinal","Spring 2022","In Room","Eaton Hall"
546490058,"Cardinal","Spring 2022","In Room","Willow Hall"
596590119,"Cardinal","Spring 2022","In Room","Buchanan Hall"
596670133,"Cardinal","Spring 2022","In Room","Elm Hall"
536660213,"Gold","Spring 2022","In Room","Elm Hall"
536670277,"Gold","Spring 2022","In Room","Eaton Hall"
596770233,"Cyclone","Spring 2022","In Room","Martin Hall"
546720364,"Bronze","Spring 2022","In Room","University Village"
596950451,"Bronze","Spring 2022","Application","Off Campus"
516020673,"Cardinal","Spring Only 2022","Reserved","Willow Hall"
566180716,"Cardinal","Spring 2022","In Room","Friley Hall"
636530177,"Cardinal","Spring 2022","In Room","Maple Hall"
686750284,"Cardinal","Spring Only 2022","In Room","Lyon Hall"
606780354,"Gold","Spring 2022","In Room","Geoffroy Hall"
616480472,"Bronze","Spring 2022","In Room","University Village"
616900546,"Cardinal","Spring 2022","In Room","Larch Hall"
686980528,"Cyclone","Spring 2022","In Room","Frederiksen Court"
686180718,"Cardinal","Spring 2022","In Room","Roberts Hall"
786650259,"Cardinal","Spring 2022","In Room","Geoffroy Hall"
766870331,"Cardinal","Spring 2022","In Room","Helser Hall"
706910595,"Cyclone","Spring 2022","In Room","Friley Hall"
776900518,"Cardinal","Spring 2022","In Room","Geoffroy Hall"
756010656,"CyFlex","Spring 2022","In Room","Frederiksen Court"
766130671,"Cardinal","Spring 2022","In Room","Buchanan Hall"
746160727,"Silver","Spring 2022","In Room","Frederiksen Court"
766170787,"RA Plan","Spring 2022","In Room","Willow Hall"
726240853,"Cardinal","Spring 2022","In Room","Roberts Hall"
856450005,"Cardinal","Spring 2022","In Room","Willow Hall"
836670236,"Gold","Spring 2022","In Room","Elm Hall"
806810465,"Cardinal","Spring 2022","In Room","Friley Hall"
876980588,"Cardinal","Spring 2022","In Room","Maple Hall"
806000695,"Gold","Spring 2022","In Room","Martin Hall"
816140762,"Cardinal","Spring 2022","In Room","Welch Hall"
836280790,"Gold","Spring 2022","In Room","Buchanan Hall"
896380939,"Gold","Spring 2022","In Room","Friley Hall"
906450015,"Gold","Spring 2022","In Room","Welch Hall"
986540032,"Gold","Spring 2022","In Room","Buchanan Hall"
916640285,"Cardinal","Spring 2022","History","Off Campus"
996830363,"Cardinal","Spring 2022","In Room","Maple Hall"
906900564,"Cardinal","Spring 2022","In Room","Willow Hall"
926910537,"Silver","Spring 2022","In Room","Frederiksen Court"
926960583,"Gold","Spring 2022","In Room","Birch Hall"
986020659,"CyFlex","Spring 2022","In Room","Friley Hall"
996180622,"Cardinal","Spring 2022","In Room","Frederiksen Court"
956240849,"Cyclone","Spring 2022","In Room","Friley Hall"
956270876,"Bronze","Spring 2022","In Room","Willow Hall"
966360870,"Cardinal","Spring 2022","In Room","Freeman Hall"
36701347,"Cardinal","Spring 2022","In Room","Martin Hall"
46791307,"Cardinal","Spring 2022","History","Off Campus"
36221816,"Gold","Spring 2022","In Room","Buchanan Hall"
76281837,"Gold","Spring 2022","Application","Off Campus"
196521070,"Cardinal","Spring 2022","In Room","Eaton Hall"
146521148,"Cardinal","Spring 2022","In Room","Eaton Hall"
166601120,"Cardinal","Spring Only 2022","In Room","Helser Hall"
176621115,"Cardinal","Spring 2022","In Room","Larch Hall"
176941474,"Gold","Spring 2022","In Room","Freeman Hall"
186801409,"Cardinal","Spring 2022","In Room","Freeman Hall"
146361927,"Bronze","Spring 2022","In Room","Friley Hall"
296551168,"Cardinal","Spring 2022","In Room","Friley Hall"
226671232,"Gold","Spring 2022","In Room","Eaton Hall"
206151720,"Gold","Spring 2022","In Room","Friley Hall"
286191788,"105 Flex Block","Spring 2022","In Room","Frederiksen Court"
276461970,"Cardinal","Spring 2022","In Room","Friley Hall"
396531090,"Cardinal","Spring 2022","In Room","Willow Hall"
376681121,"Cardinal","Spring 2022","In Room","Helser Hall"
316721382,"Cardinal","Spring 2022","In Room","Friley Hall"
326711356,"Gold","Spring 2022","In Room","Friley Hall"
336871443,"Cardinal","Spring 2022","In Room","Lyon Hall"
496781359,"Cardinal","Spring 2022","In Room","Helser Hall"
466851456,"Gold","Spring 2022","In Room","Helser Hall"
466111797,"Gold","Spring 2022","Application","Off Campus"
426331912,"Bronze","Spring 2022","History","Off Campus"
466341916,"Cyclone","Spring Only 2022","In Room","Friley Hall"
496941942,"Cardinal","Spring 2022","In Room","Lyon Hall"
566651236,"Cyclone","Spring 2022","In Room","Friley Hall"
566721319,"Cardinal","Spring Only 2022","In Room","Frederiksen Court"
576871310,"Cardinal","Spring 2022","In Room","Friley Hall"
516041685,"Cardinal","Spring 2022","In Room","Larch Hall"
506211872,"Bronze","Spring 2022","In Room","Frederiksen Court"
596301883,"Cardinal","Spring 2022","In Room","Elm Hall"
586491911,"Cardinal","Spring 2022","In Room","Elm Hall"
626541145,"Cardinal","Spring 2022","In Room","Oak Hall"
606781361,"Cyclone","Spring 2022","In Room","Maple Hall"
626711315,"Gold","Spring 2022","In Room","Larch Hall"
616861495,"Cardinal","Spring 2022","In Room","Eaton Hall"
646841457,"Cardinal","Spring 2022","In Room","Elm Hall"
626261835,"Cardinal","Spring 2022","In Room","Helser Hall"
656241855,"Cardinal","Spring 2022","In Room","Helser Hall"
646331945,"Bronze","Spring 2022","In Room","Frederiksen Court"
726491075,"Silver","Spring 2022","History","Off Campus"
756651205,"Gold","Spring 2022","In Room","Buchanan Hall"
766641299,"Cardinal","Spring 2022","In Room","Geoffroy Hall"
716791320,"Cardinal","Spring Only 2022","In Room","Geoffroy Hall"
786881300,"Gold","Spring 2022","In Room","Helser Hall"
746041624,"Cardinal","Spring 2022","In Room","Oak Hall"
776411900,"Cardinal","Spring 2022","In Room","Larch Hall"
816461071,"Gold","Spring 2022","In Room","Buchanan Hall"
856541166,"Silver","Spring 2022","In Room","Friley Hall"
886011638,"Gold","Spring 2022","In Room","Friley Hall"
836151763,"Gold","Spring 2022","In Room","Frederiksen Court"
876271806,"25 Flex Block","Spring 2022","History","Off Campus"
856361917,"Cyclone","Spring 2022","In Room","Buchanan Hall"
896381938,"Cardinal","Spring 2022","In Room","Maple Hall"
936541136,"Gold","Spring 2022","In Room","Friley Hall"
966811436,"Cardinal","Spring 2022","In Room","Helser Hall"
916971591,"Cardinal","Spring 2022","In Room","Friley Hall"
926071614,"Cardinal","Spring 2022","In Room","Friley Hall"
946101734,"Gold","Spring 2022","In Room","Geoffroy Hall"
966271720,"Cyclone","Spring 2022","In Room","Maple Hall"
956261824,"Bronze","Spring 2022","History","Off Campus"
926311962,"Cardinal","Spring 2022","In Room","Helser Hall"
36492052,"Gold","Spring 2022","In Room","Welch Hall"
66752365,"Cardinal","Spring 2022","In Room","Larch Hall"
86792317,"Gold","Spring 2022","In Room","Helser Hall"
66912569,"Cardinal","Spring 2022","In Room","Friley Hall"
86132621,"Cardinal","Spring 2022","In Room","Buchanan Hall"
96082628,"Cardinal","Spring 2022","In Room","Lyon Hall"
66292869,"Cyclone","Spring 2022","In Room","Maple Hall"
66232876,"RA Plan","Spring 2022","In Room","Geoffroy Hall"
196632259,"Silver","Spring 2022","In Room","Frederiksen Court"
166062666,"RA Plan","Spring 2022","In Room","Geoffroy Hall"
136182742,"Cardinal","Spring 2022","In Room","Willow Hall"
196152738,"Cardinal","Spring 2022","In Room","Eaton Hall"
176292846,"Cardinal","Spring 2022","In Room","Martin Hall"
186392860,"Cardinal","Spring 2022","In Room","Larch Hall"
186442900,"Cardinal","Spring 2022","In Room","Friley Hall"
256502115,"Cardinal","Spring 2022","In Room","Friley Hall"
206692201,"Cardinal","Spring 2022","In Room","Friley Hall"
286712210,"Bronze","Spring 2022","In Room","Helser Hall"
226792302,"Gold","Spring 2022","In Room","Martin Hall"
266942430,"Cardinal","Spring Only 2022","In Room","Martin Hall"
216982513,"Cardinal","Spring 2022","In Room","Helser Hall"
276362909,"Cardinal","Spring 2022","In Room","Willow Hall"
286342907,"Gold","Spring 2022","In Room","Buchanan Hall"
326742311,"50 Flex Block","Spring 2022","Application","Off Campus"
316922514,"Cyclone","Spring 2022","In Room","Oak Hall"
386902568,"Cardinal","Spring 2022","In Room","Helser Hall"
366202857,"RA Plan","Spring 2022","In Room","Helser Hall"
316322991,"Cardinal","Spring 2022","In Room","Martin Hall"
426442062,"Gold","Spring 2022","In Room","Birch Hall"
456482064,"Silver","Spring 2022","In Room","Welch Hall"
456662234,"Cardinal","Spring 2022","In Room","Helser Hall"
426022672,"Cardinal","Spring 2022","In Room","Martin Hall"
546512177,"Cardinal","Spring 2022","In Room","Eaton Hall"
526842475,"Cardinal","Spring 2022","In Room","Helser Hall"
536992572,"Gold","Spring 2022","In Room","Friley Hall"
566912546,"CyFlex","Spring 2022","In Room","Martin Hall"
576172796,"Gold","Spring 2022","In Room","Friley Hall"
566272836,"Bronze","Spring 2022","Application","Off Campus"
656462016,"Cardinal","Spring 2022","In Room","Martin Hall"
686012520,"Cardinal","Spring 2022","In Room","Geoffroy Hall"
656172755,"85 Flex Block","Spring 2022","Application","Off Campus"
686252878,"Cardinal","Spring Only 2022","In Room","Martin Hall"
786542081,"Cardinal","Spring 2022","In Room","Helser Hall"
786682190,"Cardinal","Spring 2022","In Room","Geoffroy Hall"
766962555,"RA Plan","Spring 2022","In Room","Friley Hall"
766912578,"Gold","Spring 2022","In Room","Martin Hall"
716032693,"Gold","Spring 2022","In Room","Barton Hall"
736252892,"Cardinal","Spring 2022","In Room","Willow Hall"
836412073,"Bronze","Spring 2022","History","Off Campus"
856592103,"Cardinal","Spring 2022","In Room","Maple Hall"
826612221,"Gold","Spring 2022","In Room","Willow Hall"
806072632,"Cyclone","Spring 2022","In Room","Buchanan Hall"
816112753,"RA Plan","Spring 2022","In Room","Welch Hall"
